-7.399897774000000084e+01,4.068331067999999817e+01,6.650894603491465107e-01,3.225806451612903136e-02,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.740384615384614531e-01,9.937888198757760527e-02,9.339494618624238909e-01,1.702586206896551935e-01,1.713615023474178434e-01,7.878787878787878451e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.517060367454067915e-01,0.000000000000000000e+00,2.987285664294879184e-01,6.536405529953916993e-01,7.092198581560282822e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.399713465000000667e+01,4.068193154000000078e+01,5.570222762203189681e-01,3.225806451612903136e-02,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.923076923076922906e-01,0.000000000000000000e+00,8.492746841366400901e-01,9.482758620689656082e-02,2.183098591549295919e-01,8.348484848484849508e-01,2.836879432624113129e-01,0.000000000000000000e+00,4.383202099737532609e-01,0.000000000000000000e+00,5.259535751778841028e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.399680888000000323e+01,4.068064584999999767e+01,5.139263204703304888e-01,3.225806451612903136e-02,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.923076923076922906e-01,0.000000000000000000e+00,8.492746841366400901e-01,9.482758620689656082e-02,2.183098591549295919e-01,8.348484848484849508e-01,2.836879432624113129e-01,0.000000000000000000e+00,4.383202099737532609e-01,0.000000000000000000e+00,5.259535751778841028e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.399540799999999763e+01,4.068216799999999722e+01,4.988156591375113025e-01,3.225806451612903136e-02,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.923076923076922906e-01,3.726708074534168524e-02,9.999999999999998890e-01,0.000000000000000000e+00,2.347417840375586907e-03,5.772727272727273817e-01,4.113475177304964370e-01,0.000000000000000000e+00,1.627296587926509164e-01,1.000000000000000000e+00,4.189898518604922573e-01,7.592626728110598577e-01,6.950354609929078054e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.399458113999999398e+01,4.067914263000000119e+01,3.953941436345893568e-01,3.225806451612903136e-02,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.971153846153845812e-01,1.801242236024844789e-01,8.273865231633129591e-01,0.000000000000000000e+00,4.460093896713614864e-02,1.000000000000000000e+00,1.134751773049645363e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.478012364399859835e-01,7.614746543778802002e-01,1.063829787234042562e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.399448571000000641e+01,4.067828149999999710e+01,3.816007896117603604e-01,3.225806451612903136e-02,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.971153846153845812e-01,1.801242236024844789e-01,8.273865231633129591e-01,0.000000000000000000e+00,4.460093896713614864e-02,1.000000000000000000e+00,1.134751773049645363e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.478012364399859835e-01,7.614746543778802002e-01,1.063829787234042562e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.399273153999999408e+01,4.068191939999999818e+01,3.963512039374553764e-01,3.225806451612903136e-02,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.923076923076922906e-01,3.726708074534168524e-02,9.999999999999998890e-01,0.000000000000000000e+00,2.347417840375586907e-03,5.772727272727273817e-01,4.113475177304964370e-01,0.000000000000000000e+00,1.627296587926509164e-01,1.000000000000000000e+00,4.189898518604922573e-01,7.592626728110598577e-01,6.950354609929078054e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.399255773000000147e+01,4.068020547999999792e+01,3.353520514370542660e-01,3.225806451612903136e-02,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.923076923076922906e-01,3.726708074534168524e-02,9.999999999999998890e-01,0.000000000000000000e+00,2.347417840375586907e-03,5.772727272727273817e-01,4.113475177304964370e-01,0.000000000000000000e+00,1.627296587926509164e-01,1.000000000000000000e+00,4.189898518604922573e-01,7.592626728110598577e-01,6.950354609929078054e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.399167667000000392e+01,4.067837627000000111e+01,2.625984778298313116e-01,3.225806451612903136e-02,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.971153846153845812e-01,1.801242236024844789e-01,8.273865231633129591e-01,0.000000000000000000e+00,4.460093896713614864e-02,1.000000000000000000e+00,1.134751773049645363e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.478012364399859835e-01,7.614746543778802002e-01,1.063829787234042562e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.398940957000000651e+01,4.067981618000000310e+01,2.086516799204383155e-01,3.225806451612903136e-02,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.923076923076922906e-01,3.726708074534168524e-02,9.999999999999998890e-01,0.000000000000000000e+00,2.347417840375586907e-03,5.772727272727273817e-01,4.113475177304964370e-01,0.000000000000000000e+00,1.627296587926509164e-01,1.000000000000000000e+00,4.189898518604922573e-01,7.592626728110598577e-01,6.950354609929078054e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
